"Sample","n_1","n_12","n_23","Parameter","Estimates","Std_Errors"
916,30,50,50,"log_sigma_2",-1.59055808665614,0.104792712043381
916,30,50,50,"sigma_0",1.21558300447564,0.00477469844729607
916,30,50,50,"sigma_1",0.173424070936035,0.0233259127736841
916,30,50,50,"sigma_2",0.203811835322962,0.0213579949700322
916,30,50,50,"sigma2_0",1.47764204077002,0.0116080845680586
916,30,50,50,"sigma2_1",0.0300759083800269,0.0080905495030223
916,30,50,50,"sigma2_2",0.041539264217714,0.00870602430732168
917,30,50,50,"intercept",0.958540378858186,0.040362394702147
917,30,50,50,"X_1_cont",1.00426130080093,0.00662536937484151
917,30,50,50,"X_2_cont",-0.500056949729682,0.00619330716389326
917,30,50,50,"X_3_dich",0.999994698499981,0.0123235397747651
917,30,50,50,"log_sigma_0",0.188774143078117,0.00391904406396287
917,30,50,50,"log_sigma_1",-1.79120000295459,0.134511783532547
917,30,50,50,"log_sigma_2",-1.72474920616679,0.106271819018202
917,30,50,50,"sigma_0",1.20776813888145,0.00473329655532682
917,30,50,50,"sigma_1",0.166759937133984,0.0224311765656677
917,30,50,50,"sigma_2",0.17821774207932,0.018939523632086
917,30,50,50,"sigma2_0",1.45870387729715,0.0114334495428021
917,30,50,50,"sigma2_1",0.0278088766329305,0.00748124318786409
917,30,50,50,"sigma2_2",0.0317615635918509,0.00675071827553658
918,30,50,50,"intercept",1.04984372636257,0.0467509851906969
918,30,50,50,"X_1_cont",1.01403202475502,0.00666661819020673
918,30,50,50,"X_2_cont",-0.510783249165452,0.00614602983117385
918,30,50,50,"X_3_dich",1.00138905100888,0.0123375760313297
918,30,50,50,"log_sigma_0",0.191203262034296,0.00391771098725047
918,30,50,50,"log_sigma_1",-1.57213995758205,0.132759886581959
918,30,50,50,"log_sigma_2",-1.68872375885357,0.10584001096944
918,30,50,50,"sigma_0",1.210705517539,0.00474319430838729
918,30,50,50,"sigma_1",0.207600450514983,0.0275610122647327
918,30,50,50,"sigma_2",0.18475516573769,0.0195544887683379
918,30,50,50,"sigma2_0",1.46580785019937,0.0114852230398481
918,30,50,50,"sigma2_1",0.0430979470540239,0.0114433571256149
918,30,50,50,"sigma2_2",0.0341344712667612,0.0072255856266201
919,30,50,50,"intercept",0.980071710965558,0.0393904573364123
919,30,50,50,"X_1_cont",1.00578287924777,0.00667405465061534
919,30,50,50,"X_2_cont",-0.497721511842603,0.00621654917058983
919,30,50,50,"X_3_dich",0.996659999440192,0.0124060597805001
919,30,50,50,"log_sigma_0",0.198711974076725,0.00391082996274087
919,30,50,50,"log_sigma_1",-1.90837302426362,0.135920528641833
919,30,50,50,"log_sigma_2",-1.64103489359607,0.105131847954863
919,30,50,50,"sigma_0",1.21983057247022,0.00477054995228388
919,30,50,50,"sigma_1",0.148321505885917,0.0201599374889666
919,30,50,50,"sigma_2",0.193779397428309,0.020372386147218
919,30,50,50,"sigma2_0",1.48798662553302,0.0116385253585844
919,30,50,50,"sigma2_1",0.0219992691082662,0.00598030457385898
919,30,50,50,"sigma2_2",0.0375504548676784,0.00789549742356945
920,30,50,50,"intercept",1.03953984515038,0.0408780597131641
920,30,50,50,"X_1_cont",1.00769553758029,0.00666234889515595
920,30,50,50,"X_2_cont",-0.492217683103928,0.00618446911503786
920,30,50,50,"X_3_dich",0.982839454366748,0.0123673615187775
920,30,50,50,"log_sigma_0",0.193916411019786,0.00392465337043181
920,30,50,50,"log_sigma_1",-1.71883134592078,0.133805353079286
920,30,50,50,"log_sigma_2",-1.812958185235,0.107152768434476
920,30,50,50,"sigma_0",1.21399480212746,0.00476450879185622
920,30,50,50,"sigma_1",0.179275536623355,0.0239880264763665
920,30,50,50,"sigma_2",0.163170732903223,0.0174841957580628
920,30,50,50,"sigma2_0",1.47378337959249,0.0115681778160081
920,30,50,50,"sigma2_1",0.032139718031592,0.00860093263817173
920,30,50,50,"sigma2_2",0.0266246880761751,0.00570581807213306
921,30,50,50,"intercept",0.979222603243062,0.0417239357026593
921,30,50,50,"X_1_cont",1.00068952662397,0.00663094562115827
921,30,50,50,"X_2_cont",-0.498372375192313,0.00619074568508359
921,30,50,50,"X_3_dich",1.02601363071256,0.0123154461778066
921,30,50,50,"log_sigma_0",0.189887659630302,0.00390899949667493
921,30,50,50,"log_sigma_1",-1.67696950945834,0.133345301526459
921,30,50,50,"log_sigma_2",-1.83459109216172,0.107500344211827
921,30,50,50,"sigma_0",1.20911375774069,0.00472642507043109
921,30,50,50,"sigma_1",0.186939637293635,0.0249275223021667
921,30,50,50,"sigma_2",0.159678782326042,0.0171655240633749
921,30,50,50,"sigma2_0",1.46195607915781,0.0114295711551775
921,30,50,50,"sigma2_1",0.034946427991476,0.0093198839555921
921,30,50,50,"sigma2_2",0.0254973135251275,0.00548193996085617
922,30,50,50,"intercept",1.00304911953929,0.0417727277814219
922,30,50,50,"X_1_cont",1.00112952064017,0.00665337131239872
922,30,50,50,"X_2_cont",-0.494674779473121,0.00622319811113984
922,30,50,50,"X_3_dich",0.993502261510988,0.0123822595642478
922,30,50,50,"log_sigma_0",0.193598718927487,0.00392230595492353
922,30,50,50,"log_sigma_1",-1.82008598357458,0.134971646588272
922,30,50,50,"log_sigma_2",-1.60746248810361,0.104786912332036
922,30,50,50,"sigma_0",1.21360918683544,0.00476014654047454
922,30,50,50,"sigma_1",0.162011819979566,0.0218670021094048
922,30,50,50,"sigma_2",0.20039547535331,0.020998823107584
922,30,50,50,"sigma2_0",1.47284725837137,0.0115539151444057
922,30,50,50,"sigma2_1",0.0262478298130914,0.00708542561848338
922,30,50,50,"sigma2_2",0.040158346542079,0.00841613827700871
923,30,50,50,"intercept",1.06768014485747,0.0394118513951119
923,30,50,50,"X_1_cont",1.00152219546417,0.00664413185126292
923,30,50,50,"X_2_cont",-0.491509174419537,0.0061386642022493
923,30,50,50,"X_3_dich",0.96519748861741,0.0123382541056594
923,30,50,50,"log_sigma_0",0.191474353620024,0.00391022435614261
923,30,50,50,"log_sigma_1",-1.81393653212628,0.134776096654268
923,30,50,50,"log_sigma_2",-1.75241505127762,0.106610713523513
923,30,50,50,"sigma_0",1.21103377410938,0.00473541375963382
923,30,50,50,"sigma_1",0.163011173388944,0.0219700096603941
923,30,50,50,"sigma_2",0.173354776824477,0.0184814764499668
923,30,50,50,"sigma2_0",1.46660280203362,0.0114694919945977
923,30,50,50,"sigma2_1",0.0265726426496405,0.00716271410821456
923,30,50,50,"sigma2_2",0.0300518786478642,0.00640770445074166
924,30,50,50,"intercept",1.06273137528315,0.0430226685390984
924,30,50,50,"X_1_cont",0.989634920972234,0.0066594544709175
924,30,50,50,"X_2_cont",-0.507113289548669,0.00618288576118387
924,30,50,50,"X_3_dich",1.01011262440854,0.0123949431122921
924,30,50,50,"log_sigma_0",0.195103806158247,0.00392775166170724
924,30,50,50,"log_sigma_1",-1.64014274625337,0.133079877376581
924,30,50,50,"log_sigma_2",-1.8154745979793,0.107080639231461
924,30,50,50,"sigma_0",1.21543714980246,0.00477393528483734
924,30,50,50,"sigma_1",0.193952354342848,0.0258111555328453
924,30,50,50,"sigma_2",0.16276064418409,0.0174285138209568
924,30,50,50,"sigma2_0",1.47728746511994,0.0116048365918882
924,30,50,50,"sigma2_1",0.0376175157551337,0.0100122687678096
924,30,50,50,"sigma2_2",0.0264910272952199,0.00567335227334049
925,30,50,50,"intercept",0.987296106389773,0.0411927763218363
925,30,50,50,"X_1_cont",0.997505828456073,0.00664726781599155
925,30,50,50,"X_2_cont",-0.491931521557451,0.00623124386504838
925,30,50,50,"X_3_dich",1.01215332929783,0.0123920958071333
925,30,50,50,"log_sigma_0",0.196501396343876,0.00391709313181598
925,30,50,50,"log_sigma_1",-1.69112136719379,0.133524445804428
925,30,50,50,"log_sigma_2",-1.84694596561701,0.107771139389328
925,30,50,50,"sigma_0",1.21713702041883,0.00476763906316157
925,30,50,50,"sigma_1",0.184312725822183,0.0246102545701104
925,30,50,50,"sigma_2",0.157718108058329,0.0169974602077753
925,30,50,50,"sigma2_0",1.48142252647403,0.0116057400075378
925,30,50,50,"sigma2_1",0.0339711809000032,0.00907196620598979
925,30,50,50,"sigma2_2",0.0248750016094988,0.00536161453153412
926,30,50,50,"intercept",0.995718163205925,0.0506576657537791
926,30,50,50,"X_1_cont",1.00784999327238,0.00670185260439838
926,30,50,50,"X_2_cont",-0.495615614030855,0.00615174811715521
926,30,50,50,"X_3_dich",1.0054645031033,0.0123756308094454
926,30,50,50,"log_sigma_0",0.194287094060464,0.00391993202117014
926,30,50,50,"log_sigma_1",-1.48710850788183,0.13220339318074
926,30,50,50,"log_sigma_2",-1.61211013200811,0.105139991492585
926,30,50,50,"sigma_0",1.21444489282742,0.00476054142334074
926,30,50,50,"sigma_1",0.226025261844888,0.0298813065604594
926,30,50,50,"sigma_2",0.199466269525311,0.0209718818809488
926,30,50,50,"sigma2_0",1.4748763977146,0.0115628304373391
926,30,50,50,"sigma2_1",0.05108741899205,0.0135078602791904
926,30,50,50,"sigma2_2",0.0397867926783442,0.00836636608743666
927,30,50,50,"intercept",0.968462894035017,0.0504159864446524
927,30,50,50,"X_1_cont",0.993541602445837,0.00661295974262831
927,30,50,50,"X_2_cont",-0.505396451649738,0.00616153491868714
927,30,50,50,"X_3_dich",0.999762273538478,0.0123032344327045
927,30,50,50,"log_sigma_0",0.18967905386468,0.00392066683491106
927,30,50,50,"log_sigma_1",-1.42485967744016,0.131666405659607
927,30,50,50,"log_sigma_2",-1.7999005264239,0.107230737420843
927,30,50,50,"sigma_0",1.20886155594582,0.00473954341039576
927,30,50,50,"sigma_1",0.240542214339529,0.0316713287714887
927,30,50,50,"sigma_2",0.165315331910966,0.0177268849477843
927,30,50,50,"sigma2_0",1.46134626144375,0.0114589036431276
927,30,50,50,"sigma2_1",0.0578605568793641,0.0152365831075383
927,30,50,50,"sigma2_2",0.0273291589648328,0.00586105173778094
928,30,50,50,"intercept",1.01674850627952,0.0470021447532389
928,30,50,50,"X_1_cont",1.00142941726843,0.00661586128409104
928,30,50,50,"X_2_cont",-0.511537313620258,0.00614335811744801
928,30,50,50,"X_3_dich",1.00518441215002,0.0122600808953139
928,30,50,50,"log_sigma_0",0.18246588628406,0.00392088565057031
928,30,50,50,"log_sigma_1",-1.60119145283244,0.132815689197611
928,30,50,50,"log_sigma_2",-1.61707554493912,0.105123796869878
928,30,50,50,"sigma_0",1.20017320788733,0.00470574190900437
928,30,50,50,"sigma_1",0.201656111061631,0.0267830953715604
928,30,50,50,"sigma_2",0.198478292019361,0.0208647916533235
928,30,50,50,"sigma2_0",1.44041572893056,0.0112954107248392
928,30,50,50,"sigma2_1",0.0406651871285008,0.0108019497096433
928,30,50,50,"sigma2_2",0.0393936324029226,0.00828241642138293
929,30,50,50,"intercept",0.946977756561639,0.0472089623159148
929,30,50,50,"X_1_cont",0.989779907357172,0.00661837418165175
929,30,50,50,"X_2_cont",-0.499268889687326,0.00621109450593762
929,30,50,50,"X_3_dich",1.01569042791047,0.0123490175305322
929,30,50,50,"log_sigma_0",0.187836221007008,0.00392444332993218
929,30,50,50,"log_sigma_1",-1.62907828507257,0.133170163730875
929,30,50,50,"log_sigma_2",-1.56117809033783,0.10453954482591
929,30,50,50,"sigma_0",1.20663587755665,0.00473537412133408
929,30,50,50,"sigma_1",0.196110248592493,0.0261160339143649
929,30,50,50,"sigma_2",0.209888657692,0.021941664739243
929,30,50,50,"sigma2_0",1.45597014100692,0.01142774461691
929,30,50,50,"sigma2_1",0.0384592296030093,0.0102432438063922
929,30,50,50,"sigma2_2",0.0440532486277497,0.00921061311929521
930,30,50,50,"intercept",1.01802400758556,0.045901248734599
930,30,50,50,"X_1_cont",1.00729670726309,0.00668305883724239
930,30,50,50,"X_2_cont",-0.504584177379367,0.00620606433378553
930,30,50,50,"X_3_dich",0.991570632312966,0.012332943436144
930,30,50,50,"log_sigma_0",0.189417773573075,0.00392806856002423
930,30,50,50,"log_sigma_1",-1.61444724570492,0.132943925757139
930,30,50,50,"log_sigma_2",-1.66154501627195,0.105518008031474
930,30,50,50,"sigma_0",1.20854574550529,0.00474725054627038
930,30,50,50,"sigma_1",0.199000638503016,0.0264559261107681
930,30,50,50,"sigma_2",0.189845439104532,0.0200321125681708
930,30,50,50,"sigma2_0",1.46058281897894,0.0114745389010855
930,30,50,50,"sigma2_1",0.039601254124608,0.0105294923764629
930,30,50,50,"sigma2_2",0.0360412907487927,0.00760601041339162
931,30,50,50,"intercept",1.08714140300087,0.0475730774130512
931,30,50,50,"X_1_cont",0.995781144678082,0.00666107518542831
931,30,50,50,"X_2_cont",-0.504564421734909,0.00613019646329573
931,30,50,50,"X_3_dich",0.973295938237294,0.0122903640881775
931,30,50,50,"log_sigma_0",0.188021712895351,0.00391899502261404
931,30,50,50,"log_sigma_1",-1.53719703155634,0.132294642788158
931,30,50,50,"log_sigma_2",-1.70853807244585,0.105965790115085
931,30,50,50,"sigma_0",1.20685971948391,0.00472967723365083
931,30,50,50,"sigma_1",0.214982847833315,0.0284410790596893
931,30,50,50,"sigma_2",0.181130398673267,0.019193625809273
931,30,50,50,"sigma2_0",1.45651038251279,0.0114161138789066
931,30,50,50,"sigma2_1",0.0462176248625221,0.0122286883434089
931,30,50,50,"sigma2_2",0.0328082213235366,0.00695309818963824
932,30,50,50,"intercept",0.968053459516643,0.0531963452922931
932,30,50,50,"X_1_cont",1.00415486308313,0.00661612095953163
932,30,50,50,"X_2_cont",-0.499521361575056,0.00611637270733843
932,30,50,50,"X_3_dich",0.992578333126128,0.01229533731757
932,30,50,50,"log_sigma_0",0.186473859420388,0.00392025233512838
932,30,50,50,"log_sigma_1",-1.43089612952256,0.131817189870651
932,30,50,50,"log_sigma_2",-1.57430266349712,0.104825402587609
932,30,50,50,"sigma_0",1.20499312245534,0.00472387710211918
932,30,50,50,"sigma_1",0.239094566513115,0.0315167738711002
932,30,50,50,"sigma_2",0.207151956947341,0.021714787283816
932,30,50,50,"sigma2_0",1.45200842516467,0.0113844788387557
932,30,50,50,"sigma2_1",0.0571662117360943,0.0150709787732052
932,30,50,50,"sigma2_2",0.0429119332671131,0.00899652136107545
933,30,50,50,"intercept",1.03417718922944,0.0484985886542822
933,30,50,50,"X_1_cont",0.998888264619292,0.0066145739239198
933,30,50,50,"X_2_cont",-0.48887175941139,0.00612866794775999
933,30,50,50,"X_3_dich",0.974778501440387,0.012306121789407
933,30,50,50,"log_sigma_0",0.18786214056901,0.00392685390987624
933,30,50,50,"log_sigma_1",-1.5880383548271,0.132824521163465
933,30,50,50,"log_sigma_2",-1.55397368780687,0.104477185585499
933,30,50,50,"sigma_0",1.20666715343542,0.00473840562938712
933,30,50,50,"sigma_1",0.204326034040941,0.0271395076327179
933,30,50,50,"sigma_2",0.21140624014215,0.0220871289852639
933,30,50,50,"sigma2_0",1.45604561917995,0.0114353568652699
933,30,50,50,"sigma2_1",0.0417491281868998,0.0110906159208342
933,30,50,50,"sigma2_2",0.0446925983710404,0.00933871378861868
934,30,50,50,"intercept",1.06073661174713,0.0443986538059305
934,30,50,50,"X_1_cont",0.999330607052034,0.00666868294667255
934,30,50,50,"X_2_cont",-0.498245339734726,0.00615496685874794
934,30,50,50,"X_3_dich",0.991157088962891,0.0123507712029216
934,30,50,50,"log_sigma_0",0.194603257599086,0.00391882990190852
934,30,50,50,"log_sigma_1",-1.64587850228222,0.133256779861492
934,30,50,50,"log_sigma_2",-1.70206982936483,0.105925726436247
934,30,50,50,"sigma_0",1.21482891672617,0.00476070788456967
934,30,50,50,"sigma_1",0.192843075275336,0.0256976472297786
934,30,50,50,"sigma_2",0.182305791386119,0.0193108733861097
934,30,50,50,"sigma2_0",1.47580929691409,0.0115668912045231
934,30,50,50,"sigma2_1",0.0371884516816489,0.00991122663826244
934,30,50,50,"sigma2_2",0.0332354015729193,0.00704096811002376
935,30,50,50,"intercept",0.99830124780482,0.0451458012378254
935,30,50,50,"X_1_cont",0.996532615818181,0.0066164256435288
935,30,50,50,"X_2_cont",-0.50001500295475,0.00614617550177355
935,30,50,50,"X_3_dich",1.02059708948804,0.0123056358901296
935,30,50,50,"log_sigma_0",0.184834659525042,0.00392830402695967
935,30,50,50,"log_sigma_1",-1.60291930616309,0.132869235956914
935,30,50,50,"log_sigma_2",-1.73564034190252,0.106397663533304
935,30,50,50,"sigma_0",1.2030195158649,0.00472582640868314
935,30,50,50,"sigma_1",0.201307979725044,0.0267476374580965
935,30,50,50,"sigma_2",0.176287280004136,0.0187565547030815
935,30,50,50,"sigma2_0",1.44725595555181,0.0113705227964711
935,30,50,50,"sigma2_1",0.0405249027009786,0.0107690257182146
935,30,50,50,"sigma2_2",0.0310772050912568,0.00661308402171005
936,30,50,50,"intercept",0.98986165991782,0.044968568281232
936,30,50,50,"X_1_cont",1.0071275508102,0.0066119550376207
936,30,50,50,"X_2_cont",-0.50639521111831,0.00619125839901167
936,30,50,50,"X_3_dich",1.01550767091744,0.012312384552863
936,30,50,50,"log_sigma_0",0.189146892241909,0.00391766836049023
936,30,50,50,"log_sigma_1",-1.61299285349819,0.13281340168387
936,30,50,50,"log_sigma_2",-1.72733058344425,0.106256586952851
936,30,50,50,"sigma_0",1.20821841736052,0.00473339906625488
936,30,50,50,"sigma_1",0.199290274051578,0.0264684192193008
936,30,50,50,"sigma_2",0.177758288116617,0.0188879889978532
936,30,50,50,"sigma2_0",1.45979174404915,0.0114379598571324
936,30,50,50,"sigma2_1",0.0397166133315531,0.010549797039853
936,30,50,50,"sigma2_2",0.0315980089941501,0.00671499318044774
937,30,50,50,"intercept",1.02564416196671,0.0457037631655809
937,30,50,50,"X_1_cont",1.00821006086688,0.00662433811845842
937,30,50,50,"X_2_cont",-0.497613777188366,0.00612617314665349
937,30,50,50,"X_3_dich",0.998509616425278,0.0122844834101526
937,30,50,50,"log_sigma_0",0.186190705699945,0.00392350644074861
937,30,50,50,"log_sigma_1",-1.65289638899356,0.133115029723244
937,30,50,50,"log_sigma_2",-1.60951366441087,0.104943148578447
937,30,50,50,"sigma_0",1.20465197247083,0.00472645977284983
937,30,50,50,"sigma_1",0.191494462162023,0.0254907910225343
937,30,50,50,"sigma_2",0.199984850178467,0.0209870398457174
937,30,50,50,"sigma2_0",1.45118637477786,0.0113874781763352
937,30,50,50,"sigma2_1",0.0366701290387223,0.00976269063388945
937,30,50,50,"sigma2_2",0.0399939403009039,0.00839418003847061
938,30,50,50,"intercept",0.998365563214729,0.0501191454194496
938,30,50,50,"X_1_cont",1.00271408137349,0.00661929691566274
938,30,50,50,"X_2_cont",-0.497078769104012,0.00618335307464841
938,30,50,50,"X_3_dich",1.00599992720183,0.0123680962262384
938,30,50,50,"log_sigma_0",0.191150075778782,0.0039263594752635
938,30,50,50,"log_sigma_1",-1.48879839649192,0.1322506142206
938,30,50,50,"log_sigma_2",-1.64291306511263,0.105459556845829
938,30,50,50,"sigma_0",1.21064112635837,0.00475341225762085
938,30,50,50,"sigma_1",0.225643626880413,0.0298415082498985
938,30,50,50,"sigma_2",0.193415788050838,0.0203975432948282
938,30,50,50,"sigma2_0",1.46565193683026,0.0115093527392236
938,30,50,50,"sigma2_1",0.050915046351747,0.0134670923061777
938,30,50,50,"sigma2_2",0.0374096670673268,0.00789041382134057
939,30,50,50,"intercept",0.97202583819959,0.0530481477024092
939,30,50,50,"X_1_cont",0.990112897114983,0.00666028318054458
939,30,50,50,"X_2_cont",-0.497664562270157,0.00613730133494687
939,30,50,50,"X_3_dich",1.00837673575589,0.0123404767398577
939,30,50,50,"log_sigma_0",0.190514381506004,0.00392093718067614
939,30,50,50,"log_sigma_1",-1.40607887588245,0.131648520731679
939,30,50,50,"log_sigma_2",-1.64487086078132,0.10551317176645
939,30,50,50,"sigma_0",1.20987177329053,0.00474383121974541
939,30,50,50,"sigma_1",0.245102478602365,0.0322673787356694
939,30,50,50,"sigma_2",0.193037489894816,0.020367997828636
939,30,50,50,"sigma2_0",1.46378970780517,0.0114788549800487
939,30,50,50,"sigma2_1",0.060075225017023,0.0158176290122276
939,30,50,50,"sigma2_2",0.0372634725048911,0.00786357435004591
940,30,50,50,"intercept",0.965929896023982,0.0436887127653034
940,30,50,50,"X_1_cont",0.996589840363683,0.00665804290537203
940,30,50,50,"X_2_cont",-0.49436483698065,0.00617531662402975
940,30,50,50,"X_3_dich",0.976837289493795,0.0123440780205594
940,30,50,50,"log_sigma_0",0.192444921345487,0.00392160007350488
940,30,50,50,"log_sigma_1",-1.67153356900097,0.133425257332596
940,30,50,50,"log_sigma_2",-1.70255741958057,0.105969769243688
940,30,50,50,"sigma_0",1.2122097349875,0.00475380178583033
940,30,50,50,"sigma_1",0.187958597024159,0.0250784241758221
940,30,50,50,"sigma_2",0.182216922533518,0.0193094852331719
940,30,50,50,"sigma2_0",1.46945244159848,0.011525209605969
940,30,50,50,"sigma2_1",0.0353284341952901,0.00942741084732854
940,30,50,50,"sigma2_2",0.0332030068575861,0.00703702994978999
941,30,50,50,"intercept",0.955985527806251,0.040081211399165
941,30,50,50,"X_1_cont",0.987402873606763,0.00663526433672239
941,30,50,50,"X_2_cont",-0.488218263337602,0.00621012537152858
941,30,50,50,"X_3_dich",0.999120630451435,0.0123452524619662
941,30,50,50,"log_sigma_0",0.191873347440199,0.00392609044086589
941,30,50,50,"log_sigma_1",-1.79194302937245,0.134401427532834
941,30,50,50,"log_sigma_2",-1.74117228999681,0.10638103518027
941,30,50,50,"sigma_0",1.21151706551001,0.00475652556984473
941,30,50,50,"sigma_1",0.166636076116956,0.0223961265085888
941,30,50,50,"sigma_2",0.175314760365673,0.0186501656900813
941,30,50,50,"sigma2_0",1.46777360002198,0.0115252238008032
941,30,50,50,"sigma2_1",0.0277675818636559,0.00746400528322036
941,30,50,50,"sigma2_2",0.0307352652020734,0.0065392986574734
942,30,50,50,"intercept",1.02162021290726,0.0428461136728135
942,30,50,50,"X_1_cont",1.00316920439654,0.00665287684199693
942,30,50,50,"X_2_cont",-0.503892549816488,0.0061682865947059
942,30,50,50,"X_3_dich",0.981795818951907,0.012360066799631
942,30,50,50,"log_sigma_0",0.193175918832914,0.00392450689190133
942,30,50,50,"log_sigma_1",-1.80131778087159,0.134776167470674
942,30,50,50,"log_sigma_2",-1.57318354805281,0.104544472795861
942,30,50,50,"sigma_0",1.21309618121352,0.00476080432371166
942,30,50,50,"sigma_1",0.165081203970165,0.0222490119925435
942,30,50,50,"sigma_2",0.207383913670647,0.0216808419210401
942,30,50,50,"sigma2_0",1.47160234487483,0.0115506270891989
942,30,50,50,"sigma2_1",0.0272518039042393,0.00734578737375146
942,30,50,50,"sigma2_2",0.0430080876493543,0.00899251569851985
943,30,50,50,"intercept",0.922986091479756,0.0404941232560566
943,30,50,50,"X_1_cont",0.994497905546706,0.00665726100049416
943,30,50,50,"X_2_cont",-0.506580386657414,0.00617329385115955
943,30,50,50,"X_3_dich",1.00048763106299,0.0123407272526408
943,30,50,50,"log_sigma_0",0.19066376223159,0.00391489047342491
943,30,50,50,"log_sigma_1",-1.76180497231063,0.13427137345887
943,30,50,50,"log_sigma_2",-1.76101793552621,0.106510381249451
943,30,50,50,"sigma_0",1.21005251831347,0.00473722307628921
943,30,50,50,"sigma_1",0.171734607693757,0.023059041645461
943,30,50,50,"sigma_2",0.171869822349645,0.018305920303736
943,30,50,50,"sigma2_0",1.46422709707676,0.0114645774265528
943,30,50,50,"sigma2_1",0.0294927754797287,0.0079200709415545
943,30,50,50,"sigma2_2",0.0295392358344985,0.00629247054109974
944,30,50,50,"intercept",1.02550237814649,0.0448184890848678
944,30,50,50,"X_1_cont",0.999721004959009,0.00663409034272074
944,30,50,50,"X_2_cont",-0.493877340332805,0.00613467237424408
944,30,50,50,"X_3_dich",0.976181526284949,0.0122724583577778
944,30,50,50,"log_sigma_0",0.187979451939096,0.00392336210562287
944,30,50,50,"log_sigma_1",-1.60758334805784,0.132689780058338
944,30,50,50,"log_sigma_2",-1.75035824774453,0.106465286853256
944,30,50,50,"sigma_0",1.20680871751581,0.00473474759103685
944,30,50,50,"sigma_1",0.200371257028874,0.026587218025174
944,30,50,50,"sigma_2",0.173711700477014,0.0184942660210521
944,30,50,50,"sigma2_0",1.45638728067214,0.0114278693362004
944,30,50,50,"sigma2_1",0.0401486406433311,0.0106546285932097
944,30,50,50,"sigma2_2",0.0301757548826158,0.00642534079918245
945,30,50,50,"intercept",0.972158540108541,0.0436783984033889
945,30,50,50,"X_1_cont",0.992679164255468,0.00656260054479201
945,30,50,50,"X_2_cont",-0.503324796406355,0.00617094354757344
945,30,50,50,"X_3_dich",1.01531469222504,0.0122529765817741
945,30,50,50,"log_sigma_0",0.185540891363076,0.00390929608867584
945,30,50,50,"log_sigma_1",-1.7036551764124,0.133725499494344
945,30,50,50,"log_sigma_2",-1.64975657886727,0.105164862599476
945,30,50,50,"sigma_0",1.20386942663047,0.00470628204080293
945,30,50,50,"sigma_1",0.182017002413848,0.0243403145642549
945,30,50,50,"sigma_2",0.192096663317361,0.0202018192035882
945,30,50,50,"sigma2_0",1.44930159637558,0.0113314981240454
945,30,50,50,"sigma2_1",0.0331301891677227,0.00886070218959161
945,30,50,50,"sigma2_2",0.0369011280576636,0.00776140412389976
946,30,50,50,"intercept",1.00370991596484,0.0473774185214535
946,30,50,50,"X_1_cont",1.00813133333139,0.0066070953686034
946,30,50,50,"X_2_cont",-0.504318843620351,0.00617177585696922
946,30,50,50,"X_3_dich",0.997241158147107,0.0122418408436147
946,30,50,50,"log_sigma_0",0.184508601317784,0.00391867067061319
946,30,50,50,"log_sigma_1",-1.70122176243739,0.133851576669553
946,30,50,50,"log_sigma_2",-1.46465553778579,0.10365604248174
946,30,50,50,"sigma_0",1.20262732542019,0.00471270042780208
946,30,50,50,"sigma_1",0.182460464475769,0.0244226208499408
946,30,50,50,"sigma_2",0.231157602824693,0.0239608822983735
946,30,50,50,"sigma2_0",1.44631248384731,0.0113352446219884
946,30,50,50,"sigma2_1",0.0332918210967135,0.0089123254879916
946,30,50,50,"sigma2_2",0.0534338373436585,0.0110774802273132
947,30,50,50,"intercept",1.10766361664381,0.0444647194366411
947,30,50,50,"X_1_cont",0.99445242950735,0.00659430361500487
947,30,50,50,"X_2_cont",-0.500824120811791,0.00619811728574483
947,30,50,50,"X_3_dich",1.00589315612465,0.0123467383965572
947,30,50,50,"log_sigma_0",0.190071615042433,0.00393323059417805
947,30,50,50,"log_sigma_1",-1.6326880143608,0.133058475282635
947,30,50,50,"log_sigma_2",-1.72309471699294,0.106166640145092
947,30,50,50,"sigma_0",1.20933620121952,0.00475659814528369
947,30,50,50,"sigma_1",0.195403619821002,0.0260001077180901
947,30,50,50,"sigma_2",0.178512845459535,0.0189521090251789
947,30,50,50,"sigma2_0",1.46249404758006,0.0115046526634904
947,30,50,50,"sigma2_1",0.0381825746391507,0.0101610303277016
947,30,50,50,"sigma2_2",0.03186683599406,0.00676638981908805
948,30,50,50,"intercept",0.983245357336411,0.0430451635647294
948,30,50,50,"X_1_cont",0.99437063356969,0.00665248985603411
948,30,50,50,"X_2_cont",-0.495152302108863,0.00617756994745215
948,30,50,50,"X_3_dich",0.989125931958514,0.0122975469384728
948,30,50,50,"log_sigma_0",0.187967374984743,0.00391435378187673
948,30,50,50,"log_sigma_1",-1.70084011496163,0.133697883614434
948,30,50,50,"log_sigma_2",-1.6934670246549,0.105633903037282
948,30,50,50,"sigma_0",1.20679414303002,0.00472381921771625
948,30,50,50,"sigma_1",0.182530113341275,0.0244038898496314
948,30,50,50,"sigma_2",0.1838808979598,0.0194240569454938
948,30,50,50,"sigma2_0",1.45635210365156,0.0114013547293452
948,30,50,50,"sigma2_1",0.0333172422763789,0.00890888956044243
948,30,50,50,"sigma2_2",0.0338121846345024,0.00714342606631939
949,30,50,50,"intercept",1.08720719768823,0.0385562035528207
